time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.4400000000000008,22.445062692589243,-6.673093349428706,3.449087074138876,3.4958919455728843,3.8541053427830594,0.0,19.27792343363072,-8.63315140584167,-4.749372569351586,44.739923810231616,-36.780306789531814,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.4600000000000009,22.848037648042286,-6.839491399943724,3.368534251379956,4.3906904256867385,3.1185008603499096,0.0,21.01957211167379,-8.006653645660158,-3.3059097065403997,44.739835388271395,-36.78212522704033,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.4800000000000009,23.269818133433738,-6.976510572301529,3.308155618937774,5.285487134864656,2.3828665782100273,0.0,21.158476427471278,-5.69526359012033,-2.7319535376777653,44.739782237749424,-36.77807000795253,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.5000000000000009,23.67818621343972,-7.076427021854557,3.242371528624766,6.18028278013001,1.647317910060341,0.0,19.678331573126908,-4.296381365182544,-3.846455493623044,44.739750288888025,-36.77302381941784,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.520000000000001,24.05035265590625,-7.16227271127605,3.161731267879474,0.7918926487355531,0.9118650791114167,0.0,17.538312673526136,-4.288187576966834,-4.217570580906222,44.74033339671325,-36.769113464080434,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.540000000000001,24.383526244062512,-7.23848583057516,3.0848452351068154,1.686699348373084,0.1764853104497588,0.0,15.779046142100421,-3.333124352944117,-3.47103269635965,44.74008159017453,-36.76687711886976,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.560000000000001,24.693747272639932,-7.281038789588697,3.01072225629304,2.581500991631561,5.724335264652418,0.0,15.24305671564161,-0.9221715484097088,-3.9412651850179072,44.73993022976766,-36.7689696773365,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.580000000000001,25.010870756152595,-7.288445372798016,2.9124045698665433,3.4762996003658415,4.988978269291312,0.0,16.469291635624685,0.18151322747785437,-5.890503457631767,44.73983924705773,-36.775662686469076,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.600000000000001,25.361614443136343,-7.286788779562635,2.7868968156150657,4.371096386802483,4.253482273272052,0.0,18.605077062750276,-0.015853903939740288,-6.660271967516011,44.73978455727091,-36.78153766904285,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.620000000000001,25.754311681878004,-7.27795509925465,2.654791709281369,5.265892078488255,3.5178593151312683,0.0,20.664646811415928,0.8992219347382397,-6.550238665853633,44.73975168315652,-36.785486147249024,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.640000000000001,26.177676028508394,-7.2416034807461065,2.510337525889292,6.160687112346629,2.7821508804162676,0.0,21.671787851622955,2.735939916116113,-7.895179673354099,44.73973192246332,-36.78709128274515,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.660000000000001,26.604530146763384,-7.18391891439454,2.3262694768409413,0.7722964436868551,2.0464126496831483,0.0,21.01362397387619,3.032516719040584,-10.511625231480984,44.739720044268104,-36.78440989437964,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.680000000000001,27.00516662593907,-7.131353760747647,2.1063584800330784,1.6670908445977073,1.310748700810211,0.0,19.05002394369225,2.2239986456486913,-11.479474449305311,44.73971290425772,-36.77744584172967,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.700000000000001,27.36471126345693,-7.081441652398941,1.874851128286652,2.561885102692072,0.5752121410092261,0.0,16.90443980809373,2.767212189221867,-11.671260725337307,44.7397086123805,-36.772474517236496,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.720000000000001,27.687563283226748,-7.015034021770272,1.6227035525539102,3.45667927494301,6.122950363920025,0.0,15.380762168888142,3.8735508736450517,-13.543496847936876,44.739706032522676,-36.774668178989046,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.740000000000001,27.99809641110454,-6.944444236822877,1.3278575855436159,4.351473395594667,5.387474777798847,0.0,15.672550618890993,3.185427621094425,-15.941099853092558,44.73970448176379,-36.780630973401415,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.7600000000000011,28.329535390372477,-6.894121579136133,1.0007827369882276,5.246267485230376,4.6518700675434275,0.0,17.47134730790295,1.8468381475799454,-16.766385002446277,44.73970354959878,-36.7846082117922,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.7800000000000011,28.70090288311733,-6.856775540903069,0.6622985370637263,6.141061559999088,3.916182229441606,0.0,19.66540196658238,1.8877656757264667,-17.08203499000385,44.73961663888285,-36.78754968557996,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.8000000000000012,29.107175820228854,-6.817148822886328,0.30560753524401824,0.7526786253465882,3.1804331894400715,0.0,20.961891744569954,2.0749061259475767,-18.587065191966953,44.73513562350006,-36.78952640511698,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.8200000000000012,29.529212861923916,-6.792320002821988,0.0,1.6473829967130778,2.444642944073882,0.0,21.241812424936555,0.4079758804864886,-20.429779480598025,44.7369571044844,-36.79027838403957,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
